C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4769.txt,Lab2\datasets\dataset_random\4769.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6923.txt,Lab2\datasets\dataset_random\6923.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1832.txt,Lab2\datasets\dataset_random\1832.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3827.txt,Lab2\datasets\dataset_random\3827.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2802.txt,Lab2\datasets\dataset_random\2802.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7491.txt,Lab2\datasets\dataset_random\7491.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7961.txt,Lab2\datasets\dataset_random\7961.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9343.txt,Lab2\datasets\dataset_random\9343.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2606.txt,Lab2\datasets\dataset_random\2606.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4561.txt,Lab2\datasets\dataset_random\4561.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1888.txt,Lab2\datasets\dataset_random\1888.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4660.txt,Lab2\datasets\dataset_random\4660.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9366.txt,Lab2\datasets\dataset_random\9366.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6897.txt,Lab2\datasets\dataset_random\6897.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5207.txt,Lab2\datasets\dataset_random\5207.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3904.txt,Lab2\datasets\dataset_random\3904.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7081.txt,Lab2\datasets\dataset_random\7081.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2360.txt,Lab2\datasets\dataset_random\2360.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1025.txt,Lab2\datasets\dataset_random\1025.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4678.txt,Lab2\datasets\dataset_random\4678.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3467.txt,Lab2\datasets\dataset_random\3467.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2621.txt,Lab2\datasets\dataset_random\2621.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9160.txt,Lab2\datasets\dataset_random\9160.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6131.txt,Lab2\datasets\dataset_random\6131.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2099.txt,Lab2\datasets\dataset_random\2099.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5652.txt,Lab2\datasets\dataset_random\5652.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5214.txt,Lab2\datasets\dataset_random\5214.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5960.txt,Lab2\datasets\dataset_random\5960.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9613.txt,Lab2\datasets\dataset_random\9613.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8786.txt,Lab2\datasets\dataset_random\8786.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7793.txt,Lab2\datasets\dataset_random\7793.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3242.txt,Lab2\datasets\dataset_random\3242.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9041.txt,Lab2\datasets\dataset_random\9041.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2005.txt,Lab2\datasets\dataset_random\2005.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7302.txt,Lab2\datasets\dataset_random\7302.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3957.txt,Lab2\datasets\dataset_random\3957.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2237.txt,Lab2\datasets\dataset_random\2237.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0809.txt,Lab2\datasets\dataset_random\0809.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5934.txt,Lab2\datasets\dataset_random\5934.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0641.txt,Lab2\datasets\dataset_random\0641.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4848.txt,Lab2\datasets\dataset_random\4848.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5249.txt,Lab2\datasets\dataset_random\5249.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3057.txt,Lab2\datasets\dataset_random\3057.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0728.txt,Lab2\datasets\dataset_random\0728.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1170.txt,Lab2\datasets\dataset_random\1170.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3921.txt,Lab2\datasets\dataset_random\3921.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2617.txt,Lab2\datasets\dataset_random\2617.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0337.txt,Lab2\datasets\dataset_random\0337.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1107.txt,Lab2\datasets\dataset_random\1107.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9712.txt,Lab2\datasets\dataset_random\9712.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0428.txt,Lab2\datasets\dataset_random\0428.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5199.txt,Lab2\datasets\dataset_random\5199.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0833.txt,Lab2\datasets\dataset_random\0833.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9663.txt,Lab2\datasets\dataset_random\9663.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5922.txt,Lab2\datasets\dataset_random\5922.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7558.txt,Lab2\datasets\dataset_random\7558.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9380.txt,Lab2\datasets\dataset_random\9380.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5140.txt,Lab2\datasets\dataset_random\5140.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0099.txt,Lab2\datasets\dataset_random\0099.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2231.txt,Lab2\datasets\dataset_random\2231.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5060.txt,Lab2\datasets\dataset_random\5060.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1886.txt,Lab2\datasets\dataset_random\1886.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5570.txt,Lab2\datasets\dataset_random\5570.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5198.txt,Lab2\datasets\dataset_random\5198.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9247.txt,Lab2\datasets\dataset_random\9247.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0635.txt,Lab2\datasets\dataset_random\0635.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7361.txt,Lab2\datasets\dataset_random\7361.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6030.txt,Lab2\datasets\dataset_random\6030.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4223.txt,Lab2\datasets\dataset_random\4223.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4076.txt,Lab2\datasets\dataset_random\4076.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8779.txt,Lab2\datasets\dataset_random\8779.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2343.txt,Lab2\datasets\dataset_random\2343.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3810.txt,Lab2\datasets\dataset_random\3810.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7189.txt,Lab2\datasets\dataset_random\7189.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5563.txt,Lab2\datasets\dataset_random\5563.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8905.txt,Lab2\datasets\dataset_random\8905.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0418.txt,Lab2\datasets\dataset_random\0418.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5529.txt,Lab2\datasets\dataset_random\5529.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3689.txt,Lab2\datasets\dataset_random\3689.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3755.txt,Lab2\datasets\dataset_random\3755.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7605.txt,Lab2\datasets\dataset_random\7605.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1119.txt,Lab2\datasets\dataset_random\1119.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7390.txt,Lab2\datasets\dataset_random\7390.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9937.txt,Lab2\datasets\dataset_random\9937.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0622.txt,Lab2\datasets\dataset_random\0622.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5336.txt,Lab2\datasets\dataset_random\5336.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0886.txt,Lab2\datasets\dataset_random\0886.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3710.txt,Lab2\datasets\dataset_random\3710.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3772.txt,Lab2\datasets\dataset_random\3772.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4869.txt,Lab2\datasets\dataset_random\4869.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9620.txt,Lab2\datasets\dataset_random\9620.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6068.txt,Lab2\datasets\dataset_random\6068.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5735.txt,Lab2\datasets\dataset_random\5735.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4725.txt,Lab2\datasets\dataset_random\4725.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1147.txt,Lab2\datasets\dataset_random\1147.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6534.txt,Lab2\datasets\dataset_random\6534.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3158.txt,Lab2\datasets\dataset_random\3158.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5707.txt,Lab2\datasets\dataset_random\5707.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1367.txt,Lab2\datasets\dataset_random\1367.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6582.txt,Lab2\datasets\dataset_random\6582.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8869.txt,Lab2\datasets\dataset_random\8869.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0956.txt,Lab2\datasets\dataset_random\0956.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9730.txt,Lab2\datasets\dataset_random\9730.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7565.txt,Lab2\datasets\dataset_random\7565.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5133.txt,Lab2\datasets\dataset_random\5133.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4999.txt,Lab2\datasets\dataset_random\4999.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8203.txt,Lab2\datasets\dataset_random\8203.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5662.txt,Lab2\datasets\dataset_random\5662.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1353.txt,Lab2\datasets\dataset_random\1353.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3604.txt,Lab2\datasets\dataset_random\3604.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4574.txt,Lab2\datasets\dataset_random\4574.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8129.txt,Lab2\datasets\dataset_random\8129.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3165.txt,Lab2\datasets\dataset_random\3165.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8195.txt,Lab2\datasets\dataset_random\8195.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3181.txt,Lab2\datasets\dataset_random\3181.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0952.txt,Lab2\datasets\dataset_random\0952.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9966.txt,Lab2\datasets\dataset_random\9966.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5380.txt,Lab2\datasets\dataset_random\5380.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7968.txt,Lab2\datasets\dataset_random\7968.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7520.txt,Lab2\datasets\dataset_random\7520.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0877.txt,Lab2\datasets\dataset_random\0877.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4329.txt,Lab2\datasets\dataset_random\4329.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4417.txt,Lab2\datasets\dataset_random\4417.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9807.txt,Lab2\datasets\dataset_random\9807.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4345.txt,Lab2\datasets\dataset_random\4345.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9606.txt,Lab2\datasets\dataset_random\9606.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3364.txt,Lab2\datasets\dataset_random\3364.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8975.txt,Lab2\datasets\dataset_random\8975.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8897.txt,Lab2\datasets\dataset_random\8897.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0035.txt,Lab2\datasets\dataset_random\0035.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7851.txt,Lab2\datasets\dataset_random\7851.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2253.txt,Lab2\datasets\dataset_random\2253.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9696.txt,Lab2\datasets\dataset_random\9696.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0692.txt,Lab2\datasets\dataset_random\0692.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8390.txt,Lab2\datasets\dataset_random\8390.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2105.txt,Lab2\datasets\dataset_random\2105.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9387.txt,Lab2\datasets\dataset_random\9387.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2545.txt,Lab2\datasets\dataset_random\2545.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6968.txt,Lab2\datasets\dataset_random\6968.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1316.txt,Lab2\datasets\dataset_random\1316.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\4947.txt,Lab2\datasets\dataset_random\4947.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6747.txt,Lab2\datasets\dataset_random\6747.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8847.txt,Lab2\datasets\dataset_random\8847.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1854.txt,Lab2\datasets\dataset_random\1854.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1937.txt,Lab2\datasets\dataset_random\1937.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3536.txt,Lab2\datasets\dataset_random\3536.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1337.txt,Lab2\datasets\dataset_random\1337.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2693.txt,Lab2\datasets\dataset_random\2693.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9708.txt,Lab2\datasets\dataset_random\9708.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5409.txt,Lab2\datasets\dataset_random\5409.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7571.txt,Lab2\datasets\dataset_random\7571.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0358.txt,Lab2\datasets\dataset_random\0358.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6826.txt,Lab2\datasets\dataset_random\6826.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\3265.txt,Lab2\datasets\dataset_random\3265.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8344.txt,Lab2\datasets\dataset_random\8344.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1230.txt,Lab2\datasets\dataset_random\1230.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\6616.txt,Lab2\datasets\dataset_random\6616.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\0482.txt,Lab2\datasets\dataset_random\0482.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5026.txt,Lab2\datasets\dataset_random\5026.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8656.txt,Lab2\datasets\dataset_random\8656.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8106.txt,Lab2\datasets\dataset_random\8106.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1093.txt,Lab2\datasets\dataset_random\1093.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1962.txt,Lab2\datasets\dataset_random\1962.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1407.txt,Lab2\datasets\dataset_random\1407.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2482.txt,Lab2\datasets\dataset_random\2482.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\8715.txt,Lab2\datasets\dataset_random\8715.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2906.txt,Lab2\datasets\dataset_random\2906.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\9690.txt,Lab2\datasets\dataset_random\9690.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7647.txt,Lab2\datasets\dataset_random\7647.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2328.txt,Lab2\datasets\dataset_random\2328.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7202.txt,Lab2\datasets\dataset_random\7202.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5847.txt,Lab2\datasets\dataset_random\5847.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7318.txt,Lab2\datasets\dataset_random\7318.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\1596.txt,Lab2\datasets\dataset_random\1596.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2686.txt,Lab2\datasets\dataset_random\2686.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\5896.txt,Lab2\datasets\dataset_random\5896.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\7596.txt,Lab2\datasets\dataset_random\7596.txt,1
C:\Users\79297\Desktop\Application_Programming\Lab2\datasets\dataset_random\2537.txt,Lab2\datasets\dataset_random\2537.txt,1
