Absolute Path                                                                                       ,Relative Path                                     ,Class                         
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0125.txt                     ,datasets\dataset_copy\1_0125.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0126.txt                     ,datasets\dataset_copy\1_0126.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0127.txt                     ,datasets\dataset_copy\1_0127.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0128.txt                     ,datasets\dataset_copy\1_0128.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0129.txt                     ,datasets\dataset_copy\1_0129.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0130.txt                     ,datasets\dataset_copy\1_0130.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0131.txt                     ,datasets\dataset_copy\1_0131.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0132.txt                     ,datasets\dataset_copy\1_0132.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0133.txt                     ,datasets\dataset_copy\1_0133.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0134.txt                     ,datasets\dataset_copy\1_0134.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0135.txt                     ,datasets\dataset_copy\1_0135.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0136.txt                     ,datasets\dataset_copy\1_0136.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0137.txt                     ,datasets\dataset_copy\1_0137.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0138.txt                     ,datasets\dataset_copy\1_0138.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0139.txt                     ,datasets\dataset_copy\1_0139.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0140.txt                     ,datasets\dataset_copy\1_0140.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0141.txt                     ,datasets\dataset_copy\1_0141.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0142.txt                     ,datasets\dataset_copy\1_0142.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0143.txt                     ,datasets\dataset_copy\1_0143.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0144.txt                     ,datasets\dataset_copy\1_0144.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0145.txt                     ,datasets\dataset_copy\1_0145.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0146.txt                     ,datasets\dataset_copy\1_0146.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0147.txt                     ,datasets\dataset_copy\1_0147.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0148.txt                     ,datasets\dataset_copy\1_0148.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0149.txt                     ,datasets\dataset_copy\1_0149.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0150.txt                     ,datasets\dataset_copy\1_0150.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0151.txt                     ,datasets\dataset_copy\1_0151.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0152.txt                     ,datasets\dataset_copy\1_0152.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0153.txt                     ,datasets\dataset_copy\1_0153.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0154.txt                     ,datasets\dataset_copy\1_0154.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0155.txt                     ,datasets\dataset_copy\1_0155.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0156.txt                     ,datasets\dataset_copy\1_0156.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0157.txt                     ,datasets\dataset_copy\1_0157.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0158.txt                     ,datasets\dataset_copy\1_0158.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0159.txt                     ,datasets\dataset_copy\1_0159.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0160.txt                     ,datasets\dataset_copy\1_0160.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0161.txt                     ,datasets\dataset_copy\1_0161.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0162.txt                     ,datasets\dataset_copy\1_0162.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0163.txt                     ,datasets\dataset_copy\1_0163.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0164.txt                     ,datasets\dataset_copy\1_0164.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0165.txt                     ,datasets\dataset_copy\1_0165.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0166.txt                     ,datasets\dataset_copy\1_0166.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0167.txt                     ,datasets\dataset_copy\1_0167.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0168.txt                     ,datasets\dataset_copy\1_0168.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0169.txt                     ,datasets\dataset_copy\1_0169.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0170.txt                     ,datasets\dataset_copy\1_0170.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0171.txt                     ,datasets\dataset_copy\1_0171.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0172.txt                     ,datasets\dataset_copy\1_0172.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0173.txt                     ,datasets\dataset_copy\1_0173.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0174.txt                     ,datasets\dataset_copy\1_0174.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0175.txt                     ,datasets\dataset_copy\1_0175.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0176.txt                     ,datasets\dataset_copy\1_0176.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0177.txt                     ,datasets\dataset_copy\1_0177.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0178.txt                     ,datasets\dataset_copy\1_0178.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0179.txt                     ,datasets\dataset_copy\1_0179.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0180.txt                     ,datasets\dataset_copy\1_0180.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0181.txt                     ,datasets\dataset_copy\1_0181.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0182.txt                     ,datasets\dataset_copy\1_0182.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0183.txt                     ,datasets\dataset_copy\1_0183.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0184.txt                     ,datasets\dataset_copy\1_0184.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0185.txt                     ,datasets\dataset_copy\1_0185.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0186.txt                     ,datasets\dataset_copy\1_0186.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0187.txt                     ,datasets\dataset_copy\1_0187.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0188.txt                     ,datasets\dataset_copy\1_0188.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0189.txt                     ,datasets\dataset_copy\1_0189.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0190.txt                     ,datasets\dataset_copy\1_0190.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0191.txt                     ,datasets\dataset_copy\1_0191.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0192.txt                     ,datasets\dataset_copy\1_0192.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0193.txt                     ,datasets\dataset_copy\1_0193.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0194.txt                     ,datasets\dataset_copy\1_0194.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0195.txt                     ,datasets\dataset_copy\1_0195.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0196.txt                     ,datasets\dataset_copy\1_0196.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0197.txt                     ,datasets\dataset_copy\1_0197.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0198.txt                     ,datasets\dataset_copy\1_0198.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0199.txt                     ,datasets\dataset_copy\1_0199.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0200.txt                     ,datasets\dataset_copy\1_0200.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0201.txt                     ,datasets\dataset_copy\1_0201.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0202.txt                     ,datasets\dataset_copy\1_0202.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0203.txt                     ,datasets\dataset_copy\1_0203.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0204.txt                     ,datasets\dataset_copy\1_0204.txt                  ,1                             
C:\Users\79297\Desktop\Application Programming\datasets\dataset_copy\1_0205.txt                     ,datasets\dataset_copy\1_0205.txt                  ,1                             
